"Town","FIPS","Year","Address 1","Address 2","Address 3","City","Zip","Telephone"
"North Haven",900954870,2011,"Town Hall","18 Church Street","","North Haven",6473,"(203) 239 5321"
"North Haven",900954870,2018,"Town Hall","18 Church Street","","North Haven",6473,"(203) 239 5321"
"North Stonington",901155500,1996,"","40 Main Street","","North Stonington",6359,"(860) 535-2877"
"North Stonington",901155500,1999,"","40 Main Street","","North Stonington",6359,"(860) 535-2877"
"North Stonington",901155500,2002,"","40 Main Street","","North Stonington",6359,"(860) 535-2877"
"North Stonington",901155500,2006,"","40 Main Street","","North Stonington",6359,"(860) 535-2877"
"North Stonington",901155500,2011,"","40 Main Street","","North Stonington",6359,"(860) 535-2877"
"North Stonington",901155500,2018,"","40 Main Street","","North Stonington",6359,"(860) 535-2877"
"Norwalk",900156060,1996,"","P.O. Box 5125","","Norwalk",6856,"(203) 854-7701"
"Norwalk",900156060,1999,"","P.O. Box 5125","","Norwalk",6856,"(203) 854-7701"
"Norwalk",900156060,2002,"","P.O. Box 5125","","Norwalk",6856,"(203) 854-7701"
"Norwalk",900156060,2006,"","P.O. Box 5125","","Norwalk",6856,"(203) 854-7701"
"Norwalk",900156060,2011,"","P.O. Box 5125","","Norwalk",6856,"(203) 854-7701"
"Norwalk",900156060,2018,"","P.O. Box 5125","","Norwalk",6856,"(203) 854-7701"
"Norwich",901156270,1996,"","100 Broadway","","Norwich",6360,"(860) 823-3750"
"Norwich",901156270,1999,"","100 Broadway","","Norwich",6360,"(860) 823-3750"
"Norwich",901156270,2002,"","100 Broadway","","Norwich",6360,"(860) 823-3750"
"Norwich",901156270,2006,"","100 Broadway","","Norwich",6360,"(860) 823-3750"
"Norwich",901156270,2011,"","100 Broadway","","Norwich",6360,"(860) 823-3750"
"Norwich",901156270,2018,"","100 Broadway","","Norwich",6360,"(860) 823-3717"
"Old Lyme",901157040,1996,"","P.O. Box 160","","Old Lyme",6371,"(860) 434-1605"
"Old Lyme",901157040,1999,"","P.O. Box 160","","Old Lyme",6371,"(860) 434-1605"
"Old Lyme",901157040,2002,"","P.O. Box 160","","Old Lyme",6371,"(860) 434-1605"
"Old Lyme",901157040,2006,"","P.O. Box 160","","Old Lyme",6371,"(860) 434-1605"
"Old Lyme",901157040,2011,"","P.O. Box 160","","Old Lyme",6371,"(860) 434-1605"
"Old Lyme",901157040,2018,"Memorial Town Hall","52 Lyme Street","","Old Lyme",6371,"(860) 434-1605"
"Old Saybrook",900757320,1996,"","302 Main Street","","Old Saybrook",6475,"(860) 395-3123"
"Old Saybrook",900757320,1999,"","302 Main Street","","Old Saybrook",6475,"(860) 395-3123"
"Old Saybrook",900757320,2002,"","302 Main Street","","Old Saybrook",6475,"(860) 395-3123"
"Old Saybrook",900757320,2006,"","302 Main Street","","Old Saybrook",6475,"(860) 395-3123"
"Old Saybrook",900757320,2011,"","302 Main Street","","Old Saybrook",6475,"(860) 395-3123"
"Old Saybrook",900757320,2018,"","302 Main Street","","Old Saybrook",6475,"(860) 395-3123"
"Orange",900957600,1996,"Town Hall","617 Orange Center Road","","Orange",6477,"(203) 891-2122 "
"Orange",900957600,1999,"Town Hall","617 Orange Center Road","","Orange",6477,"(203) 891-2122 "
"Orange",900957600,2002,"Town Hall","617 Orange Center Road","","Orange",6477,"(203) 891-2122 "
"Orange",900957600,2006,"Town Hall","617 Orange Center Road","","Orange",6477,"(203) 891-2122 "
"Orange",900957600,2011,"Town Hall","617 Orange Center Road","","Orange",6477,"(203) 891-2122 "
"Orange",900957600,2018,"Town Hall","617 Orange Center Road","","Orange",6477,"(203) 891-4700"
"Oxford",900958300,1996,"Town Hall","486 Oxford Road","","Oxford",6478,"(203) 888-2543"
"Oxford",900958300,1999,"Town Hall","486 Oxford Road","","Oxford",6478,"(203) 888-2543 "
"Oxford",900958300,2002,"Town Hall","486 Oxford Road","","Oxford",6478,"(203) 888-2543 "
"Oxford",900958300,2006,"Town Hall","486 Oxford Road","","Oxford",6478,"(203) 888-2543 "
"Oxford",900958300,2011,"Town Hall","486 Oxford Road","","Oxford",6478,"(203) 888-2543 "
"Oxford",900958300,2018,"Town Hall","486 Oxford Road","","Oxford",6478,"(203) 888-2543 "
"Plainfield",901559980,1996,"","8 Community Avenue","","Plainfield",6374,"(860) 564-4071"
"Plainfield",901559980,1999,"","8 Community Avenue","","Plainfield",6374,"(860) 564-4071"
"Plainfield",901559980,2002,"","8 Community Avenue","","Plainfield",6374,"(860) 564-4071"
"Plainfield",901559980,2006,"","8 Community Avenue","","Plainfield",6374,"(860) 564-4071"
"Plainfield",901559980,2011,"","8 Community Avenue","","Plainfield",6374,"(860) 564-4071"
"Plainfield",901559980,2018,"","8 Community Avenue","","Plainfield",6374,"(860) 230-3001"
"Plainville",900360120,1996,"","1 Central Square","","Plainville",6062,"(860) 793-0221"
"Plainville",900360120,1999,"","1 Central Square","","Plainville",6062,"(860) 793-0221"
"Plainville",900360120,2002,"","1 Central Square","","Plainville",6062,"(860) 793-0221"
"Plainville",900360120,2006,"","1 Central Square","","Plainville",6062,"(860) 793-0221"
"Plainville",900360120,2011,"","1 Central Square","","Plainville",6062,"(860) 793-0221"
"Plainville",900360120,2018,"","1 Central Square","","Plainville",6062,"(860) 793-0221"
"Plymouth",900560750,1996,"","80 Main Street","","Terryville",6786,"(860) 585-4002"
"Plymouth",900560750,1999,"","80 Main Street","","Terryville",6786,"(860) 585-4002"
"Plymouth",900560750,2002,"","80 Main Street","","Terryville",6786,"(860) 585-4002"
"Plymouth",900560750,2006,"","80 Main Street","","Terryville",6786,"(860) 585-4002"
"Plymouth",900560750,2011,"","80 Main Street","","Terryville",6786,"(860) 585-4002"
"Plymouth",900560750,2018,"","80 Main Street","","Terryville",6786,"(860) 585-4002"
"Pomfret",901561030,1996,"","5 Haven Road","","Pomfret Center",6259,"(860) 974-0343"
"Pomfret",901561030,1999,"","5 Haven Road","","Pomfret Center",6259,"(860) 974-0343"
"Pomfret",901561030,2002,"","5 Haven Road","","Pomfret Center",6259,"(860) 974-0343"
"Pomfret",901561030,2006,"","5 Haven Road","","Pomfret Center",6259,"(860) 974-0343"
"Pomfret",901561030,2011,"","5 Haven Road","","Pomfret Center",6259,"(860) 974-0343"
"Pomfret",901561030,2018,"","5 Haven Road","","Pomfret Center",6259,"(860) 974-1674"
"Portland",900761800,1996,"","265 Main Street","","Portland",6480,"(860) 342-6715"
"Portland",900761800,1999,"","265 Main Street","","Portland",6480,"(860) 342-6715"
"Portland",900761800,2002,"","265 Main Street","","Portland",6480,"(860) 342-6715"
"Portland",900761800,2006,"","33 East Main Street","","Portland",6480,"(860) 342-6715"
"Portland",900761800,2011,"","33 East Main Street","","Portland",6480,"(860) 342-6715"
"Portland",900761800,2018,"","33 East Main Street","PO Box 71","Portland",6480,"(860) 342-6715"
"Preston",901162150,1996,"","389 Route 2","","Preston",6365,"(860) 887-5581"
"Preston",901162150,1999,"","389 Route 2","","Preston",6365,"(860) 887-5581"
"Preston",901162150,2002,"","389 Route 2","","Preston",6365,"(860) 887-5581"
"Preston",901162150,2006,"","389 Route 2","","Preston",6365,"(860) 887-5581"
"Preston",901162150,2011,"","389 Route 2","","Preston",6365,"(860) 887-5581"
"Preston",901162150,2018,"","389 Route 2","","Preston",6365,"(860) 887-5581"
"Prospect",900962290,1996,"","36 Center Street","","Prospect",6712,"(203) 758-4461"
"Prospect",900962290,1999,"","36 Center Street","","Prospect",6712,"(203) 758-4461"
"Prospect",900962290,2002,"","36 Center Street","","Prospect",6712,"(203) 758-4461"
"Prospect",900962290,2006,"","36 Center Street","","Prospect",6712,"(203) 758-4461"
"Prospect",900962290,2011,"","36 Center Street","","Prospect",6712,"(203) 758-4461"
"Prospect",900962290,2018,"","36 Center Street","","Prospect",6712,"(203) 758-4461"
"Putnam",901562710,1996,"","126 Church Street","","Putnam",6260,"(860) 963-6800"
"Putnam",901562710,1999,"","126 Church Street","","Putnam",6260,"(860) 963-6800"
"Putnam",901562710,2002,"","126 Church Street","","Putnam",6260,"(860) 963-6800"
"Putnam",901562710,2006,"","126 Church Street","","Putnam",6260,"(860) 963-6800"
"Putnam",901562710,2011,"","126 Church Street","","Putnam",6260,"(860) 963-6800"
"Putnam",901562710,2018,"","126 Church Street","","Putnam",6260,"(860) 963-6800"
"Redding",900163480,1996,"","Town Office Building P.O. Box  28","","Redding",6875,"(203) 938-2002"
"Redding",900163480,1999,"","Town Office Building P.O. Box  28","","Redding",6875,"(203) 938-2002"
"Redding",900163480,2002,"","Town Office Building P.O. Box  28","","Redding",6875,"(203) 938-2002"
"Redding",900163480,2006,"","Town Office Building P.O. Box  28","","Redding",6875,"(203) 938-2002"
"Redding",900163480,2011,"","Town Office Building P.O. Box  28","","Redding",6875,"(203) 938-2002"
"Redding",900163480,2018,"","Town Office Building P.O. Box  28","","Redding",6875,"(203) 938-2002"
"Ridgefield",900163970,1996,"","400 Main Street","","Ridgefield",6877,"(203) 431-2700"
"Ridgefield",900163970,1999,"","400 Main Street","","Ridgefield",6877,"(203) 431-2700"
"Ridgefield",900163970,2002,"","400 Main Street","","Ridgefield",6877,"(203) 431-2700"
"Ridgefield",900163970,2006,"","400 Main Street","","Ridgefield",6877,"(203) 431-2700"
"Ridgefield",900163970,2011,"","400 Main Street","","Ridgefield",6877,"(203) 431-2700"
"Ridgefield",900163970,2018,"","400 Main Street","","Ridgefield",6877,"(203) 431-2700"
"Rocky Hill",900365370,1996,"","P.O. Box 657","","Rocky Hill",6067,"(860) 258-2705"
"Rocky Hill",900365370,1999,"","P.O. Box 657","","Rocky Hill",6067,"(860) 258-2705"
"Rocky Hill",900365370,2002,"","P.O. Box 657","","Rocky Hill",6067,"(860) 258-2705"
"Rocky Hill",900365370,2006,"","P.O. Box 657","","Rocky Hill",6067,"(860) 258-2705"
"Rocky Hill",900365370,2011,"","P.O. Box 657","","Rocky Hill",6067,"(860) 258-2705"
"Rocky Hill",900365370,2018,"","761 Old Main Street","","Rocky Hill",6067,"(860) 258-2705"
"Roxbury",900565930,1996,"","P.O. Box 203","","Roxbury",6783,"(860) 354-9938"
"Roxbury",900565930,1999,"","P.O. Box 203","","Roxbury",6783,"(860) 354-9938"
"Roxbury",900565930,2002,"","P.O. Box 203","","Roxbury",6783,"(860) 354-9938"
"Roxbury",900565930,2006,"","P.O. Box 203","","Roxbury",6783,"(860) 354-9938"
"Roxbury",900565930,2011,"","P.O. Box 203","","Roxbury",6783,"(860) 354-9938"
"Roxbury",900565930,2018,"","P.O. Box 203","","Roxbury",6783,"(860) 354-9938"
"Salem",901166210,1996,"","270 Hartford Road","","Salem",6420,"(860) 859-3873"
"Salem",901166210,1999,"","270 Hartford Road","","Salem",6420,"(860) 859-3873"
"Salem",901166210,2002,"","270 Hartford Road","","Salem",6420,"(860) 859-3873"
"Salem",901166210,2006,"","270 Hartford Road","","Salem",6420,"(860) 859-3873"
"Salem",901166210,2011,"","270 Hartford Road","","Salem",6420,"(860) 859-3873"
"Salem",901166210,2018,"","270 Hartford Road","","Salem",6420,"(860) 859-3873"
"Salisbury",900566420,1996,"","27 Main Street","","Salisbury",6068,"(860) 435-5170"
"Salisbury",900566420,1999,"","27 Main Street","","Salisbury",6068,"(860) 435-5170"
"Salisbury",900566420,2002,"","27 Main Street","","Salisbury",6068,"(860) 435-5170"
"Salisbury",900566420,2006,"","27 Main Street","","Salisbury",6068,"(860) 435-5170"
"Salisbury",900566420,2011,"","27 Main Street","","Salisbury",6068,"(860) 435-5170"
"Salisbury",900566420,2018,"","27 Main Street","","Salisbury",6068,"(860) 435-5170"
"Scotland",901567400,1996,"","P.O. Box 122","","Scotland",6264,"(860) 423-9634"
"Scotland",901567400,1999,"","P.O. Box 122","","Scotland",6264,"(860) 423-9634"
"Scotland",901567400,2002,"","P.O. Box 122","","Scotland",6264,"(860) 423-9634"
"Scotland",901567400,2006,"","P.O. Box 122","","Scotland",6264,"(860) 423-9634"
"Scotland",901567400,2011,"","P.O. Box 122","","Scotland",6264,"(860) 423-9634"
"Scotland",901567400,2018,"","9 Devotion Rd","P.O. Box 122","Scotland",6264,"(860) 423-9634"
"Seymour",900967610,1996,"Town Hall","1 First Street","","Seymour",6483,"(203) 888-2511"
"Seymour",900967610,1999,"Town Hall","1 First Street","","Seymour",6483,"(203) 888-2511"
"Seymour",900967610,2002,"Town Hall","1 First Street","","Seymour",6483,"(203) 888-2511"
"Seymour",900967610,2006,"Town Hall","1 First Street","","Seymour",6483,"(203) 888-2511"
"Seymour",900967610,2011,"Town Hall","1 First Street","","Seymour",6483,"(203) 888-2511"
"Seymour",900967610,2018,"Town Hall","1 First Street","","Seymour",6483,"(203) 888-2511"
"Sharon",900567960,1996,"","63 Main Street","","Sharon",6069,"(860) 364-5789"
"Sharon",900567960,1999,"","63 Main Street","","Sharon",6069,"(860) 364-5789"
"Sharon",900567960,2002,"","63 Main Street","","Sharon",6069,"(860) 364-5789"
"Sharon",900567960,2006,"","63 Main Street","","Sharon",6069,"(860) 364-5789"
"Sharon",900567960,2011,"","63 Main Street","","Sharon",6069,"(860) 364-5789"
"Sharon",900567960,2018,"","63 Main Street","","Sharon",6069,"(860) 364-5789"
"Shelton",900168170,1996,"City Hall","54 Hill Street","","Shelton",6484,"(203) 924-1555"
"Shelton",900168170,1999,"City Hall","54 Hill Street","","Shelton",6484,"(203) 924-1555 "
"Shelton",900168170,2002,"City Hall","54 Hill Street","","Shelton",6484,"(203) 924-1555 "
"Shelton",900168170,2006,"City Hall","54 Hill Street","","Shelton",6484,"(203) 924-1555 "
"Shelton",900168170,2011,"City Hall","54 Hill Street","","Shelton",6484,"(203) 924-1555 "
"Shelton",900168170,2018,"City Hall","54 Hill Street","","Shelton",6484,"(203) 924-1555 "
"Sherman",900168310,1996,"","P.O. Box 39","","Sherman",6784,"(860) 355-1139"
"Sherman",900168310,1999,"","P.O. Box 39","","Sherman",6784,"(860) 355-1139"
"Sherman",900168310,2002,"","P.O. Box 39","","Sherman",6784,"(860) 355-1139"
"Sherman",900168310,2006,"","P.O. Box 39","","Sherman",6784,"(860) 355-1139"
"Sherman",900168310,2011,"","P.O. Box 39","","Sherman",6784,"(860) 355-1139"
"Sherman",900168310,2018,"","P.O. Box 39","","Sherman",6784,"(860) 355-1139"
"Simsbury",900368940,1996,"","P.O. Box 495","","Simsbury",6070,"(860) 658-3230"
"Simsbury",900368940,1999,"","P.O. Box 495","","Simsbury",6070,"(860) 658-3230"
"Simsbury",900368940,2002,"","P.O. Box 495","","Simsbury",6070,"(860) 658-3230"
"Simsbury",900368940,2006,"","P.O. Box 495","","Simsbury",6070,"(860) 658-3230"
"Simsbury",900368940,2011,"","P.O. Box 495","","Simsbury",6070,"(860) 658-3230"
"Simsbury",900368940,2018,"","P.O. Box 495","","Simsbury",6070,"(860) 658-3230"
"Somers",901369220,1996,"","P.O. Box 308","","Somers",6071,"(860) 763-8200"
"Somers",901369220,1999,"","P.O. Box 308","","Somers",6071,"(860) 763-8200"
"Somers",901369220,2002,"","P.O. Box 308","","Somers",6071,"(860) 763-8200"
"Somers",901369220,2006,"","P.O. Box 308","","Somers",6071,"(860) 763-8200"
"Somers",901369220,2011,"","P.O. Box 308","","Somers",6071,"(860) 763-8200"
"Somers",901369220,2018,"","600 Main Street","","Somers",6071,"(860) 763-8200"
"Southbury",900969640,1996,"","501 Main Street South","","Southbury",6488,"(203) 262-0647"
"Southbury",900969640,1999,"","501 Main Street South","","Southbury",6488,"(203) 262-0647"
"Southbury",900969640,2002,"","501 Main Street South","","Southbury",6488,"(203) 262-0647"
"Southbury",900969640,2006,"","501 Main Street South","","Southbury",6488,"(203) 262-0647"
"Southbury",900969640,2011,"","501 Main Street South","","Southbury",6488,"(203) 262-0647"
"Southbury",900969640,2018,"","501 Main Street South","","Southbury",6488,"(203) 262-0647"
"Southington",900370550,1996,"","75 Main Street","","Southington",6489,"(860) 276-6200"
"Southington",900370550,1999,"","75 Main Street","","Southington",6489,"(860) 276-6200"
"Southington",900370550,2002,"","75 Main Street","","Southington",6489,"(860) 276-6200"
"Southington",900370550,2006,"","75 Main Street","","Southington",6489,"(860) 276-6200"
"Southington",900370550,2011,"","75 Main Street","","Southington",6489,"(860) 276-6200"
"Southington",900370550,2018,"","75 Main Street","","Southington",6489,"(860) 276-6200"
"South Windsor",900371390,1996,"","1540 Sullivan Avenue","","South Windsor",6074,"(860) 644-2511"
"South Windsor",900371390,1999,"","1540 Sullivan Avenue","","South Windsor",6074,"(860) 644-2511"
"South Windsor",900371390,2002,"","1540 Sullivan Avenue","","South Windsor",6074,"(860) 644-2511"
"South Windsor",900371390,2006,"","1540 Sullivan Avenue","","South Windsor",6074,"(860) 644-2511"
"South Windsor",900371390,2011,"","1540 Sullivan Avenue","","South Windsor",6074,"(860) 644-2511"
"South Windsor",900371390,2018,"","1540 Sullivan Avenue","","South Windsor",6074,"(860) 644-2511"
"Sprague",901171670,1996,"","P.O. Box 677","","Baltic",6330,"(860) 822-3000"
"Sprague",901171670,1999,"","P.O. Box 677","","Baltic",6330,"(860) 822-3000"
"Sprague",901171670,2002,"","P.O. Box 677","","Baltic",6330,"(860) 822-3000"
"Sprague",901171670,2006,"","P.O. Box 677","","Baltic",6330,"(860) 822-3000"
"Sprague",901171670,2011,"","P.O. Box 677","","Baltic",6330,"(860) 822-3000"
"Sprague",901171670,2018,"","P.O. Box 677","","Baltic",6330,"(860) 822-3000"
"Stafford",901372090,1996,"","1 Main Street","","Stafford Springs",6076,"(860) 684-2130"
"Stafford",901372090,1999,"","1 Main Street","","Stafford Springs",6076,"(860) 684-2130"
"Stafford",901372090,2002,"","1 Main Street","","Stafford Springs",6076,"(860) 684-2130"
"Stafford",901372090,2006,"","1 Main Street","","Stafford Springs",6076,"(860) 684-2130"
"Stafford",901372090,2011,"","1 Main Street","","Stafford Springs",6076,"(860) 684-2130"
"Stafford",901372090,2018,"","1 Main Street","","Stafford Springs",6076,"(860) 684-1777"
"Stamford",900173070,1996,"","P.O. Box 10152","","Stamford",6904,"(203) 977-4150"
"Stamford",900173070,1999,"","P.O. Box 10152","","Stamford",6904,"(203) 977-4150"
"Stamford",900173070,2002,"","P.O. Box 10152","","Stamford",6904,"(203) 977-4150"
"Stamford",900173070,2006,"","P.O. Box 10152","","Stamford",6904,"(203) 977-4150"
"Stamford",900173070,2011,"","P.O. Box 10152","","Stamford",6904,"(203) 977-4150"
"Stamford",900173070,2018,"","888 Washington Blvd","","Stamford",6904,"(203) 977-4140"
"Sterling",901573420,1996,"","P.O. Box 157","","Oneco",6373,"(860) 564-2904"
"Sterling",901573420,1999,"","P.O. Box 157","","Oneco",6373,"(860) 564-2904"
"Sterling",901573420,2002,"","P.O. Box 157","","Oneco",6373,"(860) 564-2904"
"Sterling",901573420,2006,"","P.O. Box 157","","Oneco",6373,"(860) 564-2904"
"Sterling",901573420,2011,"","P.O. Box 157","","Oneco",6373,"(860) 564-2904"
"Sterling",901573420,2018,"","P.O. Box 157","","Oneco",6373,"(860) 564-4428"
"Stonington",901173770,1996,"","P.O. Box 352","","Stonington",6378,"(860) 535-5050"
"Stonington",901173770,1999,"","P.O. Box 352","","Stonington",6378,"(860) 535-5050"
"Stonington",901173770,2002,"","P.O. Box 352","","Stonington",6378,"(860) 535-5050"
"Stonington",901173770,2006,"","P.O. Box 352","","Stonington",6378,"(860) 535-5050"
"Stonington",901173770,2011,"","P.O. Box 352","","Stonington",6378,"(860) 535-5050"
"Stonington",901173770,2018,"","152 Elm Street","","Stonington",6378,"(860) 535-5050"
"Stratford",900174190,1996,"Town Hall","2725 Main Street","","Stratford",6497,"(203) 385-4001"
"Stratford",900174190,1999,"Town Hall","2725 Main Street","","Stratford",6615,"(203) 385-4001"
"Stratford",900174190,2002,"Town Hall","2725 Main Street","","Stratford",6615,"(203) 385-4001"
"Stratford",900174190,2006,"Town Hall","2725 Main Street","","Stratford",6615,"(203) 385-4001"
"Stratford",900174190,2011,"Town Hall","2725 Main Street","","Stratford",6615,"(203) 385-4001"
"Stratford",900174190,2018,"Town Hall","2725 Main Street","","Stratford",6615,"(203) 385-4001"
"Suffield",900374540,1996,"","83 Mountain Road","","Suffield",6078,"(860) 668-3838"
"Suffield",900374540,1999,"","83 Mountain Road","","Suffield",6078,"(860) 668-3838"
"Suffield",900374540,2002,"","83 Mountain Road","","Suffield",6078,"(860) 668-3838"
"Suffield",900374540,2006,"","83 Mountain Road","","Suffield",6078,"(860) 668-3838"
"Suffield",900374540,2011,"","83 Mountain Road","","Suffield",6078,"(860) 668-3838"
"Suffield",900374540,2018,"","83 Mountain Road","","Suffield",6078,"(860) 668-3838"
"Thomaston",900575730,1996,"","158 Main Street","","Thomaston",6787,"(860) 283-4421"
"Thomaston",900575730,1999,"","158 Main Street","","Thomaston",6787,"(860) 283-4421"
"Thomaston",900575730,2002,"","158 Main Street","","Thomaston",6787,"(860) 283-4421"
"Thomaston",900575730,2006,"","158 Main Street","","Thomaston",6787,"(860) 283-4421"
"Thomaston",900575730,2011,"","158 Main Street","","Thomaston",6787,"(860) 283-4421"
"Thomaston",900575730,2018,"","158 Main Street","","Thomaston",6787,"(860) 283-0305"
"Thompson",901575870,1996,"","P.O. Box 899","","North Grosvenordale",6255,"(860) 923-9561"
"Thompson",901575870,1999,"","P.O. Box 899","","North Grosvenordale",6255,"(860) 923-9561"
"Thompson",901575870,2002,"","P.O. Box 899","","North Grosvenordale",6255,"(860) 923-9561"
"Thompson",901575870,2006,"","P.O. Box 899","","North Grosvenordale",6255,"(860) 923-9561"
"Thompson",901575870,2011,"","P.O. Box 899","","North Grosvenordale",6255,"(860) 923-9561"
"Thompson",901575870,2018,"","P.O. Box 899","","North Grosvenordale",6255,"(860) 923-9561"
"Tolland",901376290,1996,"","21 Tolland Green","","Tolland",6084,"(860) 871-3600"
"Tolland",901376290,1999,"","21 Tolland Green","","Tolland",6084,"(860) 871-3600"
"Tolland",901376290,2002,"","21 Tolland Green","","Tolland",6084,"(860) 871-3600"
"Tolland",901376290,2006,"","21 Tolland Green","","Tolland",6084,"(860) 871-3600"
"Tolland",901376290,2011,"","21 Tolland Green","","Tolland",6084,"(860) 871-3600"
"Tolland",901376290,2018,"","21 Tolland Green","","Tolland",6084,"(860) 871-3600"
"Torrington",900576570,1996,"","140 Main Street","","Torrington",6790,"(860) 489-2228"
"Torrington",900576570,1999,"","140 Main Street","","Torrington",6790,"(860) 489-2228"
"Torrington",900576570,2002,"","140 Main Street","","Torrington",6790,"(860) 489-2228"
"Torrington",900576570,2006,"","140 Main Street","","Torrington",6790,"(860) 489-2228"
"Torrington",900576570,2011,"","140 Main Street","","Torrington",6790,"(860) 489-2228"
"Torrington",900576570,2018,"","140 Main Street","","Torrington",6790,"(860) 489-2228"
"Trumbull",900177200,1996,"Town Hall","5866 Main Street","","Trumbull",6611,"(203) 452-5006"
"Trumbull",900177200,1999,"Town Hall","5866 Main Street","","Trumbull",6611,"(203) 452-5006"
"Trumbull",900177200,2002,"Town Hall","5866 Main Street","","Trumbull",6611,"(203) 452-5006"
"Trumbull",900177200,2006,"Town Hall","5866 Main Street","","Trumbull",6611,"(203) 452-5006"
"Trumbull",900177200,2011,"Town Hall","5866 Main Street","","Trumbull",6611,"(203) 452-5006"
"Trumbull",900177200,2018,"Town Hall","5866 Main Street","","Trumbull",6611,"(203) 452-5006"
"Union",901377830,1996,"","1024 Buckley Highway","","Union",6076,"(860) 684-3812"
"Union",901377830,1999,"","1024 Buckley Highway","","Union",6076,"(860) 684-3812"
"Union",901377830,2002,"","1024 Buckley Highway","","Union",6076,"(860) 684-3812"
"Union",901377830,2006,"","1043 Buckley Highway","","Union",6076,"(860) 684-3812"
"Union",901377830,2011,"","1043 Buckley Highway","","Union",6076,"(860) 684-3812"
"Union",901377830,2018,"","1043 Buckley Highway","","Union",6076,"(860) 684-3812"
"Vernon",901378250,1996,"","14 Park Place","","Vernon",6066,"(860) 872-8591 "
"Vernon",901378250,1999,"","14 Park Place","","Vernon",6066,"(860) 872-8591 "
"Vernon",901378250,2002,"","14 Park Place","","Vernon",6066,"(860) 872-8591 "
"Vernon",901378250,2006,"","14 Park Place","","Vernon",6066,"(860) 872-8591 "
"Vernon",901378250,2011,"","14 Park Place","","Vernon",6066,"(860) 872-8591 "
"Vernon",901378250,2018,"","14 Park Place","","Vernon",6066,"(860) 870-3600"
"Voluntown",901178600,1996,"","P.O. Box 96","","Voluntown",6384,"(860) 376-3927"
"Voluntown",901178600,1999,"","P.O. Box 96","","Voluntown",6384,"(860) 376-3927"
"Voluntown",901178600,2002,"","P.O. Box 96","","Voluntown",6384,"(860) 376-3927"
"Voluntown",901178600,2006,"","P.O. Box 96","","Voluntown",6384,"(860) 376-3927"
"Voluntown",901178600,2011,"","P.O. Box 96","","Voluntown",6384,"(860) 376-3927"
"Voluntown",901178600,2018,"","115 Main Street","P.O. Box 96","Voluntown",6384,"(860) 376-3927"
"Wallingford",900978740,1996,"Town Hall","45 South Main Street","","Wallingford",6492,"(203) 294-2070"
"Wallingford",900978740,1999,"Town Hall","45 South Main Street","","Wallingford",6492,"(203) 294-2070"
"Wallingford",900978740,2002,"Town Hall","45 South Main Street","","Wallingford",6492,"(203) 294-2070"
"Wallingford",900978740,2006,"Town Hall","45 South Main Street","","Wallingford",6492,"(203) 294-2070"
"Wallingford",900978740,2011,"Town Hall","45 South Main Street","","Wallingford",6492,"(203) 294-2070"
"Wallingford",900978740,2018,"Town Hall","45 South Main Street","","Wallingford",6492,"(203) 294-2070"
"Warren",900579510,1996,"","7 Sackett Hill Road","","Warren",6754,"(860) 868-0090"
"Warren",900579510,1999,"","7 Sackett Hill Road","","Warren",6754,"(860) 868-0090"
"Warren",900579510,2002,"","7 Sackett Hill Road","","Warren",6754,"(860) 868-0090"
"Warren",900579510,2006,"","7 Sackett Hill Road","","Warren",6754,"(860) 868-0090"
"Warren",900579510,2011,"","7 Sackett Hill Road","","Warren",6754,"(860) 868-0090"
"Warren",900579510,2018,"","7 Sackett Hill Road","","Warren",6754,"(860) 868-0090"
"Washington",900579720,1996,"","P.O. Box 383","","Washington Depot",6794,"(860) 868-2259"
"Washington",900579720,1999,"","P.O. Box 383","","Washington Depot",6794,"(860) 868-2259"
"Washington",900579720,2002,"","P.O. Box 383","","Washington Depot",6794,"(860) 868-2259"
"Washington",900579720,2006,"","P.O. Box 383","","Washington Depot",6794,"(860) 868-2259"
"Washington",900579720,2011,"","P.O. Box 383","","Washington Depot",6794,"(860) 868-2259"
"Washington",900579720,2018,"","2 Bryan Plaza","P.O. Box 383","Washington Depot",6794,"(860) 868-2259"
"Waterbury",900980070,1996,"","235 & 236 Grand Street","","Waterbury",6702,"(203) 574-6716"
"Waterbury",900980070,1999,"","235 & 236 Grand Street","","Waterbury",6702,"(203) 574-6716"
"Waterbury",900980070,2002,"","235 & 236 Grand Street","","Waterbury",6702,"(203) 574-6716"
"Waterbury",900980070,2006,"","235 & 236 Grand Street","","Waterbury",6702,"(203) 574-6716"
"Waterbury",900980070,2011,"","235 & 236 Grand Street","","Waterbury",6702,"(203) 574-6716"
"Waterbury",900980070,2018,"","235 & 236 Grand Street","","Waterbury",6702,"(203) 574-6716"
"Waterford",901180280,1996,"","15 Rope Ferry Road","","Waterford",6385,"(860) 444-5834"
"Waterford",901180280,1999,"","15 Rope Ferry Road","","Waterford",6385,"(860) 444-5834"
"Waterford",901180280,2002,"","15 Rope Ferry Road","","Waterford",6385,"(860) 444-5834"
"Waterford",901180280,2006,"","15 Rope Ferry Road","","Waterford",6385,"(860) 444-5834"
"Waterford",901180280,2011,"","15 Rope Ferry Road","","Waterford",6385,"(860) 444-5834"
"Waterford",901180280,2018,"","15 Rope Ferry Road","","Waterford",6385,"(860) 444-5834"
